"Tradename";"License #";"UBI";"Street Address";"Suite/Rm";"City";"State";"County";"ZipCode";"PrivDesc";"PrivilegeStatus";"DayPhone";"";""
"KEVIN L JACOBS                               ";"365422";"6023276270010005";"11420 E SPRAGUE AVE STE A     ";"                         ";"SPOKANE VALLEY          ";"WA";"SPOKANE";"992065224";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KEYSTONE CREATIONS                           ";"414089";"6033491670010001";"5809 112TH ST E               ";"BLDG A                   ";"PUYALLUP                ";"WA";"PIERCE";"983730000";"MARIJUANA RETAILER                 ";"CLOSED (PERMANENT)";"          ";"";""
"KEYSTONE CREATIONS                           ";"414090";"6033491670010002";"31140 PACIFIC HWY S STE C     ";"STE C                    ";"FEDERAL WAY             ";"WA";"KING";"980034994";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KEYSTONE CREATIONS                           ";"423413";"6033491670010006";"5809 112TH ST E BLDG B        ";"                         ";"PUYALLUP                ";"WA";"PIERCE";"983734323";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2067926857";"";""
"KGB COLLECTIVE                               ";"422953";"6031590710010005";"3715 IRONGATE RD              ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982268055";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KIKU                                         ";"420789";"6033591320010003";"4601 PACIFIC HWY S            ";"STE C                    ";"TACOMA                  ";"WA";"PIERCE";"98408    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KIND ACCESS                                  ";"422762";"6035365420010002";"1107 W UNIVERSITY WAY         ";"                         ";"ELLENSBURG              ";"WA";"KITTITAS";"989262328";"MARIJUANA RETAILER                 ";"CLOSED (PERMANENT)";"          ";"";""
"KIND BUDS                                    ";"421267";"6035588120010001";"11811 MUKILTEO SPEEDWAY #2    ";"                         ";"MUKILTEO                ";"WA";"SNOHOMISH";"982755442";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KIND GREEN BOTANICALS COLLECTIVE             ";"420694";"6031590710010002";"1311 11TH ST                  ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982257016";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KIND SUPPLY, LLC                             ";"420786";"6032944760010001";"953 E 3RD AVE                 ";"STE B                    ";"SPOKANE                 ";"WA";"SPOKANE";"992022215";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KING & KUSH, LLC                             ";"421201";"6035516390010001";"3801 S PUGET SOUND AVE STE B  ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984094612";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KING CRONIC                                  ";"422012";"6035765800010001";"20639 OLD HIGHWAY 99 SW UNIT B";"UNIT B                   ";"CENTRALIA               ";"WA";"THURSTON";"985318613";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"3608587142";"";""
"KING CRONIC 2                                ";"422459";"6035765800010003";"1316 MT. ST. HELENS WAY UNIT A";"                         ";"CASTLE ROCK             ";"WA";"COWLITZ";"986119281";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KING CRONIC 3                                ";"407680";"6035765800010004";"851 CALIFORNIA WAY            ";"UNIT A                   ";"LONGVIEW                ";"WA";"COWLITZ";"986321665";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KING CROSS RETAILER                          ";"413305";"6027207730010007";"3123 EASTLAKE AVE E           ";"                         ";"SEATTLE                 ";"WA";"KING";"981023801";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KING SOLOMON WEED STORE                      ";"420574";"6035512250010001";"5250 RAINIER AVE S            ";"                         ";"SEATTLE                 ";"WA";"KING";"981186104";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KING'S LANDING                               ";"414689";"6033601270010001";"4002 PACIFIC AVE STE A        ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984187830";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KINGS CABBANIS                               ";"420797";"6034608040010002";"2834 NW MARKET ST             ";"STE D                    ";"SEATTLE                 ";"WA";"KING";"981074214";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KINGS LANDING                                ";"420924";"6033601940010002";"4006 PACIFIC AVE STE B        ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984187830";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KITSAP CANNABIS                              ";"422468";"6035945810010001";"1739 VILLAGE LN SE            ";"                         ";"PORT ORCHARD            ";"WA";"KITSAP";"983662643";"MARIJUANA RETAILER                 ";"PENDING (ISSUED)";"3608658092";"";""
"KITTITAS CANNABIS                            ";"422779";"6036021290010002";"700 S MAIN ST  STE C          ";"                         ";"KITTITAS                ";"WA";"KITTITAS";"989263641";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KLIPSAN MINI MART                            ";"419237";"6005646150010006";"21706 PACIFIC WAY             ";"                         ";"OCEAN PARK              ";"WA";"PACIFIC";"986403220";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KLOUD 99                                     ";"422666";"6036012300010001";"14626 HIGHWAY 99 STE 103-B    ";"                         ";"LYNNWOOD                ";"WA";"SNOHOMISH";"980875556";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KNN MANAGEMENT LLC                           ";"415008";"6033604520010002";"5100 PACIFIC HWY              ";"                         ";"FERNDALE                ";"WA";"WHATCOM";"982488927";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KP HEALING CENTER                            ";"421171";"6035570210010001";"9507B STATE ROUTE 302 NW      ";"                         ";"GIG HARBOR              ";"WA";"PIERCE";"983297102";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KRONIC CONNECTION                            ";"350987";"6033657160010002";"7052 PACIFIC AVE              ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984087219";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KRONIC L.L.C.                                ";"414811";"6033507250010001";"9823 15TH AVE SW STE D        ";"                         ";"SEATTLE                 ";"WA";"KING";"981062847";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KRONIC L.L.C.                                ";"422294";"6033507250010006";"6010 N DIVISION ST            ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992081028";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KUSH                                         ";"420336";"6024490320010004";"11834 NE 90TH ST              ";"                         ";"KIRKLAND                ";"WA";"KING";"980335814";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"4252693242";"";""
"KUSH                                         ";"422980";"6024490320010006";"26207 MAPLE VALLEY-BLK DIAM RD";"STE H                    ";"MAPLE VALLEY            ";"WA";"KING";"98038    ";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KUSH BROTHERS                                ";"420893";"6035536870010001";"5108 EVERGREEN WAY STE 1B     ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982032868";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KUSH BUNNYS                                  ";"420868";"6035535840010001";"1814 S 17TH ST                ";"                         ";"UNION GAP               ";"WA";"YAKIMA";"989033937";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KUSH MOUNTAIN                                ";"420422";"6034801730010002";"2816 HEWITT AVE               ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982013820";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KUSHKLUB LLC                                 ";"420557";"6035506570010001";"160 SW NORMANDY RD APT 302    ";"                         ";"NORMANDY PARK           ";"WA";"KING";"981663996";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KUSHMAN                                      ";"415287";"6027085610010002";"11110 MUKILTEO SPEEDWAY       ";"SUITE 102                ";"MUKILTEO                ";"WA";"SNOHOMISH";"982755450";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KUSHMAN                                      ";"421552";"6027085610010004";"15804 HIGHWAY 99 UNIT A       ";"                         ";"LYNNWOOD                ";"WA";"SNOHOMISH";"980871426";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"4254441575";"";""
"KUSHMAN                                      ";"422380";"6027085610010007";"8921 EVERGREEN WAY            ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982082626";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"4254441575";"";""
"KUSHMART                                     ";"414520";"6033472500010002";"6309 EVERGREEN WAY STE C      ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982034559";"MARIJUANA RETAILER                 ";"PENDING (ISSUED)";"2067691282";"";""
"KUSHMART                                     ";"420624";"6035514460010001";"521 STADIUM PL S # 2005       ";"                         ";"SEATTLE                 ";"WA";"KING";"981047800";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KUSHMART                                     ";"420625";"6035514460010002";"521 STADIUM PL S # 2005 STE #B";"                         ";"SEATTLE                 ";"WA";"KING";"981047800";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KUSHMART                                     ";"420626";"6035514460010003";"521 STADIUM PL S # 2005 STE #C";"                         ";"SEATTLE                 ";"WA";"KING";"981047800";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KUSHMART                                     ";"421518";"6035669440010001";"10936 PAINE FIELD WAY         ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982048710";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KUSHMART                                     ";"421579";"6035669440010002";"10936 PAINE FIELD WAY STE B   ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982048710";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"KUSHSIDE                                     ";"416102";"6035539770010001";"13220 HWY 99 S                ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982045424";"MARIJUANA RETAILER                 ";"ACTIVE (ISSUED)";"2069724990";"";""
"KWB RECABIS                                  ";"421635";"6035636800010001";"102 MILITARY RD S STE B       ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984446965";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"L & M DIST. LLC                              ";"420885";"6032207310010003";"6204 112TH ST E               ";"                         ";"PUYALLUP                ";"WA";"PIERCE";"983734317";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"L & M DIST.,LLC                              ";"420695";"6032207310010002";"3833 PACIFIC AVE              ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984187897";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"L & M MANAGEMENT LLC                         ";"421375";"6034157540010004";"6611 KITSAP WAY               ";"                         ";"BREMERTON               ";"WA";"KITSAP";"983121741";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"L & M MANAGEMENT LLC                         ";"421565";"6034157540010005";"21 SHINE RD                   ";"                         ";"PORT LUDLOW             ";"WA";"JEFFERSON";"983659509";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"L'AMOUR MARI                                 ";"420366";"6035497390010001";"12678 SE 38TH ST # D          ";"                         ";"BELLEVUE                ";"WA";"KING";"980061204";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"LA                                           ";"422068";"6035829890010001";"1202 BASIN ST SW              ";"                         ";"EPHRATA                 ";"WA";"GRANT";"988232150";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
"LA BELLE FLEUR                               ";"421886";"6035781490010001";"101 N 85TH ST STE 202         ";"                         ";"SEATTLE                 ";"WA";"KING";"981033657";"MARIJUANA RETAILER                 ";"PENDING (NOT ISSUED)";"          ";"";""
