"Tradename";"License #";"UBI";"Street Address";"Suite/Rm";"City";"State";"County";"ZipCode";"PrivDesc";"PrivilegeStatus";"DayPhone";"";""
"OUTBACK BUD COMPANY                          ";"416544";"6004560270020001";"71 EISENBEIS AVE              ";"                         ";"PORT TOWNSEND           ";"WA";"JEFFERSON";"983680000";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"3605099487";"";""
"P AND R PROCESSING                           ";"416919";"6033552380010001";"21628 87TH AVE SE             ";"BUILDING 1               ";"WOODINVILLE             ";"WA";"SNOHOMISH";"980728017";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"P.N.W. GROWERS                               ";"416999";"6034760640010001";"1891 EAST LEE RD              ";"                         ";"WASHTUCNA               ";"WA";"ADAMS";"993710000";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"2069920517";"";""
"PACIFIC                                      ";"417457";"6034810050010001";"5115 WOODS CREEK RD #101      ";"                         ";"MONROE                  ";"WA";"SNOHOMISH";"982727249";"MARIJUANA PRODUCER TIER 3          ";"CLOSED (PERMANENT)";"          ";"";""
"PACIFIC BOTANICAL                            ";"416320";"6033276790010001";"555 OSPREY DR                 ";"                         ";"BREWSTER                ";"WA";"DOUGLAS";"981130000";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"PACIFIC BOTANICAL                            ";"417119";"6033276790010002";"270 MISSION ROAD              ";"                         ";"ELLENSBURG              ";"WA";"KITTITAS";"989260000";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"PACIFIC CANNA CLONES                         ";"412994";"6033544170010001";"215 OCEAN BEACH RD STE A      ";"                         ";"HOQUIAM                 ";"WA";"GRAYS HARBOR";"985509528";"MARIJUANA PRODUCER TIER 2          ";"PENDING (ISSUED)";"3605320500";"";""
"PACIFIC COAST FARMS                          ";"416729";"6033578830010001";"3303 S 35TH ST                ";"STE A7                   ";"TACOMA                  ";"WA";"PIERCE";"984098208";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"PACIFIC COAST NORTHERN                       ";"413128";"6031170160010001";"921 S HARNEY STREET           ";"                         ";"SEATTLE                 ";"WA";"KING";"981080000";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"2063974197";"";""
"PACIFIC CROWN CULTIVATION                    ";"415811";"6033503040010001";"9021 PRATHER RD SW            ";"                         ";"CENTRALIA               ";"WA";"THURSTON";"985319716";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"PACIFIC GLO LLC                              ";"422928";"6034810050010001";"7721 MARSH RD                 ";"                         ";"SNOHOMISH               ";"WA";"SNOHOMISH";"982965901";"MARIJUANA PRODUCER TIER 3          ";"PENDING (ISSUED)";"4253591090";"";""
"PACIFIC GROWERS NORTHWEST                    ";"413220";"6034423320010001";"5845 192ND AVE SW STE 104     ";"                         ";"ROCHESTER               ";"WA";"THURSTON";"985799201";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"4259416831";"";""
"PACIFIC LAND AND CATTLE                      ";"416236";"6033537750010001";"27 HARRELL RD                 ";"                         ";"LYLE                    ";"WA";"KLICKITAT";"986359412";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"8312220227";"";""
"PACIFIC NORTHWEST CONSULTING                 ";"417152";"6033508610010001";"906 CAPLES RD                 ";"UNIT A                   ";"WOODLAND                ";"WA";"COWLITZ";"986749516";"MARIJUANA PRODUCER TIER 1          ";"PENDING (ISSUED)";"4079639168";"";""
"PACIFIC NORTHWEST GROWERS                    ";"412068";"6032833370010001";"13008 27TH PL NE BUILDING 2   ";"                         ";"LAKE STEVENS            ";"WA";"SNOHOMISH";"982580000";"MARIJUANA PRODUCER TIER 2          ";"PENDING (ISSUED)";"4258707471";"";""
"PACIFIC NORTHWEST GROWERS                    ";"413225";"6033570240010001";"11509 W 21ST AVE BLD 2        ";"STE 300                  ";"AIRWAY HEIGHTS          ";"WA";"SPOKANE";"990015101";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"5099905340";"";""
"PACIFIC NORTHWEST PRODUCER                   ";"412736";"6033542780010001";"28011 NE 4TH PL               ";"                         ";"REDMOND                 ";"WA";"KING";"980539000";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"2536534581";"";""
"PACIFIC-GREEN DISTRIBUTORS                   ";"412919";"6033094050010001";"3019 NE 68TH ST  STE A        ";"                         ";"VANCOUVER               ";"WA";"CLARK";"986650632";"MARIJUANA PRODUCER TIER 1          ";"PENDING (ISSUED)";"3606247490";"";""
"PACIFICA ENTERPRISES                         ";"416187";"6025454220010002";"624 S LANDER ST               ";"                         ";"SEATTLE                 ";"WA";"KING";"981342007";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"PACNWGREEN                                   ";"416161";"6035502050010001";"1512 ROAD 2 NW                ";"STE A                    ";"MOSES LAKE              ";"WA";"GRANT";"988371931";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"PACPAP                                       ";"416230";"6033558100010001";"6123 199TH AVE SE  STE 2      ";"SUITE 2                  ";"TENINO                  ";"WA";"THURSTON";"985899519";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"4254421237";"";""
"PAINTED STUMP                                ";"412997";"6033524870010001";"1199 W CUNNINGHAM RD STE D    ";"                         ";"OTHELLO                 ";"WA";"ADAMS";"993440000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (ISSUED)";"3602866046";"";""
"PALADIN AGRICULTURAL RESEARCH INC            ";"412457";"6035185830010002";"8531 POSTMA RD                ";"STE A                    ";"MOXEE                   ";"WA";"YAKIMA";"989369317";"MARIJUANA PRODUCER TIER 2          ";"PENDING (ISSUED)";"5092664348";"";""
"PALOUSE FARMS                                ";"415459";"6023636610010001";"1316 E SMYTHE RD STE A        ";"                         ";"SPANGLE                 ";"WA";"SPOKANE";"990319740";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"5099542147";"";""
"PAMS PLANTS                                  ";"419943";"6033508050010003";"421 CHESAW RD   STE B         ";"STE B                    ";"OROVILLE                ";"WA";"OKANOGAN";"988449641";"MARIJUANA PRODUCER TIER 2          ";"PENDING (ISSUED)";"5417281313";"";""
"PANTAGRUELIAN AGRICULTURAL LABORATORIES      ";"415812";"6033505540010001";"1407 E SPRAGUE AVE            ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992023110";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"2083044714";"";""
"PAPS 1                                       ";"416071";"6033508520010001";"13206 W MCFARLANE RD BLDNG D4 ";"UNITS D4-01 D4-1 D4-2    ";"AIRWAY HEIGHTS          ";"WA";"SPOKANE";"990010000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"PAPS II                                      ";"416382";"6033508560010001";"13400 NE 20TH ST STE 37       ";"                         ";"BELLEVUE                ";"WA";"KING";"980052023";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"PARADISE VALLEY ORGANICS                     ";"412205";"6026767060010001";"696 TEXAS CREEK ROAD #A       ";"                         ";"CARLTON                 ";"WA";"OKANOGAN";"988140000";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"5095941418";"";""
"PARADISE VALLEY PRODUCTIONS                  ";"417179";"6033760820010001";"7521 POSTMA RD                ";"SUITE C                  ";"MOXEE                   ";"WA";"YAKIMA";"989369706";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"3606680176";"";""
"PARTHENON                                    ";"417133";"6025000700010001";"25120 STATE ROUTE 530 NE      ";"STE A                    ";"ARLINGTON               ";"WA";"SNOHOMISH";"982235335";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"PATRIOT MEDS                                 ";"412114";"6033443420010001";"2870 OCEAN AVE BLDG 2         ";"                         ";"RAYMOND                 ";"WA";"PACIFIC";"985774926";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"PATRIOT MEDS                                 ";"412253";"6033443420010003";"85 PETERS ST BLDG C           ";"                         ";"RAYMOND                 ";"WA";"PACIFIC";"985772917";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"PAULS POT FARM                               ";"412763";"6034801830010001";"13055 RD 2 NE UNIT 2          ";"                         ";"MOSES LAKE              ";"WA";"GRANT";"988370000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"PCF MANAGEMENT                               ";"412062";"6032612930010001";"17830 DANE LN SW              ";"                         ";"ROCHESTER               ";"WA";"THURSTON";"985799404";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"3608587554";"";""
"PDT TECHNOLOGIES                             ";"415705";"6033076970010002";"4656 RD. P, #1                ";"                         ";"QUINCY                  ";"WA";"GRANT";"988480000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"PDT TECHNOLOGIES                             ";"415706";"6033076970010003";"4656 RD P #2                  ";"                         ";"QUINCY                  ";"WA";"GRANT";"988480000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"PDT TECHNOLOGIES                             ";"415707";"6033076970010004";"4656 RD P #3                  ";"                         ";"QUINCY                  ";"WA";"GRANT";"988480000";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"8009910624";"";""
"PEA PATCH                                    ";"416078";"6033543480010001";"2870 OCEAN AVENUE BLDG 6      ";"BLDG 6                   ";"RAYMOND                 ";"WA";"PACIFIC";"985770000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (ISSUED)";"2064969498";"";""
"PEA PATCH                                    ";"416079";"6033543480010002";"491 ROAD 1 # 11               ";"                         ";"QUINCY                  ";"WA";"GRANT";"980060000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"PEA PATCH                                    ";"416080";"6033543480010003";"491 ROAD 1 # 12               ";"                         ";"QUINCY                  ";"WA";"GRANT";"988480000";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"PEAK SUPPLY                                  ";"413077";"6033458060010001";"16102 S WOOD RD STE A         ";"                         ";"CHENEY                  ";"WA";"SPOKANE";"990049251";"MARIJUANA PRODUCER TIER 3          ";"PENDING (ISSUED)";"5094756705";"";""
"PENINSULA ORGANICS                           ";"412218";"6033344350010001";"3368 EAST HWY 101             ";"                         ";"PORT ANGELES            ";"WA";"CLALLAM";"983622540";"MARIJUANA PRODUCER TIER 2          ";"CLOSED (PERMANENT)";"          ";"";""
"PERECAN FARM                                 ";"413667";"6029686810010003";"5373 GUIDE MERIDIAN RD STE C4 ";"                         ";"BELLINGHAM              ";"WA";"WHATCOM";"982260000";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"3602206168";"";""
"PERMA                                        ";"416124";"6033495060010001";"1610 CENTRE ST                ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984067952";"MARIJUANA PRODUCER TIER 2          ";"PENDING (ISSUED)";"2532277406";"";""
"PHARLEADS                                    ";"416383";"6033508730010001";"19731 NEAT RD SE              ";"                         ";"YELM                    ";"WA";"THURSTON";"985979057";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"PHARLEADS                                    ";"416384";"6033508730010002";"19737 NEAT RD SE STE B        ";"                         ";"YELM                    ";"WA";"THURSTON";"985979057";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"PHARLEADS                                    ";"416385";"6033508730010003";"19737 NEAT RD SE STE C        ";"                         ";"YELM                    ";"WA";"THURSTON";"985979057";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"PHARMER IN THE DELL ENTERPRISES              ";"414123";"6033550850010001";"1052 E SOUTH ISLAND DR STE A  ";"                         ";"SHELTON                 ";"WA";"MASON";"985849454";"MARIJUANA PRODUCER TIER 1          ";"ACTIVE (ISSUED)";"3604263356";"";""
"PHAT&UGLY                                    ";"412675";"6034980540010001";"1915 N RIVER RD               ";"                         ";"COSMOPOLIS              ";"WA";"GRAYS HARBOR";"985370000";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"PICKENS MOUNTAIN CANNABIS                    ";"412862";"6033627510010001";"110 AIRPORT ROAD PICKENS MTN  ";"                         ";"OROVILLE                ";"WA";"OKANOGAN";"988449491";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"2066696053";"";""
"PINGSTON CREEK BOTANICAL                     ";"412826";"6033526100010001";"10715 AURORA AVE N            ";"                         ";"SEATTLE                 ";"WA";"KING";"981338813";"MARIJUANA PRODUCER TIER 2          ";"ACTIVE (ISSUED)";"2066505843";"";""
"PINNACLE GREEN                               ";"416496";"6034290930010001";"8742 LITTLEROCK RD SW         ";"                         ";"OLYMPIA                 ";"WA";"THURSTON";"985127460";"MARIJUANA PRODUCER TIER 2          ";"PENDING (NOT ISSUED)";"          ";"";""
"PINNACLE NW                                  ";"413093";"6033494720010002";"16948 LONGMIRE RD SE    STE A ";"                         ";"YELM                    ";"WA";"THURSTON";"985977974";"MARIJUANA PRODUCER TIER 2          ";"CLOSED (PERMANENT)";"          ";"";""
"PINNACLE NW                                  ";"422257";"6033494720010007";"500 E EXPORT ROAD             ";"                         ";"SHELTON                 ";"WA";"MASON";"985840000";"MARIJUANA PRODUCER TIER 2          ";"PENDING (ISSUED)";"3602645484";"";""
"PINOY BOY                                    ";"417342";"6033595540010001";"17718 ROBERTS RD              ";"                         ";"VAUGHN                  ";"WA";"PIERCE";"983940106";"MARIJUANA PRODUCER TIER 3          ";"PENDING (NOT ISSUED)";"          ";"";""
"PINOY BROS                                   ";"417346";"6033594730010001";"7835 WA 283 STE C             ";"                         ";"EPHRATA                 ";"WA";"GRANT";"988230000";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"2535143948";"";""
"PIONEER FARM                                 ";"416106";"6035084990010001";"2451 N FERGUSON RD            ";"STE 2                    ";"ELLENSBURG              ";"WA";"KITTITAS";"989267156";"MARIJUANA PRODUCER TIER 3          ";"ACTIVE (ISSUED)";"5099623121";"";""
"PIONEER PRODUCTION & PROCESSING              ";"416063";"6033486860010001";"17835 59TH AVE NE BLDG 8 STE A";"                         ";"ARLINGTON               ";"WA";"SNOHOMISH";"982236303";"MARIJUANA PRODUCER TIER 2          ";"PENDING (ISSUED)";"2062283888";"";""
