"Tradename";"License #";"UBI";"Street Address";"Suite/Rm";"City";"State";"County";"ZipCode";"PrivDesc";"PrivilegeStatus";"DayPhone";"";""
"LOCALS INDOOR GARDEN                         ";"417200";"6035704150010001";"421 W. HONEYSUCKLE LN         ";"                         ";"SHELTON                 ";"WA";"MASON";"985840000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"LOPEZ AND ORR CO                             ";"417295";"6035233300010001";"1120 S FAIRCHILD ST  STE A    ";"                         ";"MEDICAL LAKE            ";"WA";"SPOKANE";"990228778";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5099444911";"";""
"LOST LAKE GARDENS                            ";"412978";"6016089050010003";"1550 W GALLAGHER RD           ";"                         ";"SHELTON                 ";"WA";"MASON";"985847103";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3604908802";"";""
"LOUIS W                                      ";"415691";"6033486070010001";"26725 E MOFFAT RD   STE A     ";"                         ";"NEWMAN LAKE             ";"WA";"SPOKANE";"990259456";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5099909815";"";""
"LOVE FAMILY FARMS                            ";"413116";"6021835400010001";"3718 VINEYARD WAY # D         ";"                         ";"KETTLE FALLS            ";"WA";"STEVENS";"991418852";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5097326162";"";""
"LTDN RESOURCES                               ";"415793";"6033289310010001";"3804 E FERRY AVE              ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992020000";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"5098089727";"";""
"LUCHINI SUPERCRITICAL                        ";"412600";"6033472250010001";"4326 LYONS HILL RD   STE B    ";"                         ";"SPRINGDALE              ";"WA";"STEVENS";"991739728";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"6178756637";"";""
"LUCKY DEVIL FARMS                            ";"414040";"6033136530010001";"3303 S 35TH ST                ";"#B6                      ";"TACOMA                  ";"WA";"PIERCE";"984094701";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3609708932";"";""
"LUDLOW FARM                                  ";"412890";"6035578470010001";"130 WERNER RD                 ";"STE A                    ";"PORT LUDLOW             ";"WA";"JEFFERSON";"983659751";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3604372145";"";""
"LUPINE FARMS                                 ";"412146";"6033478810010001";"615 W OWENS RD STE A          ";"                         ";"DEER PARK               ";"WA";"SPOKANE";"990068341";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5097235186";"";""
"M & R DISTRIBUTING                           ";"412258";"6033445770010001";"460 W ENTERPRISE RD BUILDING 1";"                         ";"SHELTON                 ";"WA";"MASON";"985840000";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"4254228479";"";""
"MAC GARDEN                                   ";"414152";"6033576260010001";"212 SE BANJO LN               ";"                         ";"SHELTON                 ";"WA";"MASON";"985849204";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3609816395";"";""
"MAC1                                         ";"412629";"6033505470010001";"7533 W BOSTIAN RD             ";"                         ";"WOODINVILLE             ";"WA";"KING";"980720000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"MADMATTSGREENERY                             ";"416726";"6033578750010001";"14846 RAINIER VIEW LN SE      ";"                         ";"YELM                    ";"WA";"THURSTON";"985976702";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"MAGIC TIME FARMS                             ";"416706";"6035064580010001";"126 NEWMAN CREEK RD   UNIT 2  ";"UNIT 2                   ";"ELMA                    ";"WA";"GRAYS HARBOR";"985419536";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"7142134262";"";""
"MAGIC WEED                                   ";"416413";"6033556670010001";"2401 NW 61ST ST               ";"                         ";"VANCOUVER               ";"WA";"CLARK";"986600000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"MAGNUM BUDS                                  ";"413102";"6034099360010001";"19310 128TH AVE SE            ";"STE A                    ";"YELM                    ";"WA";"THURSTON";"985979619";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"MAGU CORP                                    ";"412973";"6033490490010001";"6884 BACON LN NE #A           ";"                         ";"MOSES LAKE              ";"WA";"GRANT";"988378248";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5096698166";"";""
"MAHONEY GREENS                               ";"417300";"6033592560010001";"1123 ST PAUL AVE              ";"                         ";"TACOMA                  ";"WA";"PIERCE";"984212404";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2537323090";"";""
"MAJEBACILON                                  ";"412596";"6033488100010001";"137 GREENACRES RD             ";"                         ";"RIVERSIDE               ";"WA";"OKANOGAN";"988499647";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"5093019342";"";""
"MAJICO                                       ";"418372";"6033447910010003";"17605 N TIMBERLANE CIR        ";"UNIT #B                  ";"MEAD                    ";"WA";"SPOKANE";"990217810";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5092386175";"";""
"MAMA J'S                                     ";"412233";"6033320540010003";"1445 INDUSTRIAL WAY           ";"STE 19A                  ";"LONGVIEW                ";"WA";"COWLITZ";"986321033";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"MANASTASH GARDENS                            ";"413123";"6033564380010001";"540 RONLEE LN NW STE B        ";"                         ";"OLYMPIA                 ";"WA";"THURSTON";"985029265";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3609709590";"";""
"MANNA PRODUCTION                             ";"412678";"6033302260010001";"5579 BIG SPRINGS RANCH RD     ";"                         ";"WENATCHEE               ";"WA";"CHELAN";"988018928";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5098606460";"";""
"MARI-JUANA                                   ";"412548";"6033461580010001";"19400 NE 280TH ST             ";"                         ";"BATTLE GROUND           ";"WA";"CLARK";"986048209";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4253286537";"";""
"MARICAL VIEW RANCH                           ";"414048";"6033547870010002";"78 DAY RD                     ";"                         ";"WATERVILLE              ";"WA";"DOUGLAS";"988580000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"MARIGOLD                                     ";"412559";"6030032070020001";"1606 HALVERSTICK RD           ";"SUITE A                  ";"LYNDEN                  ";"WA";"WHATCOM";"982649526";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"MARIJUANA AND MORE                           ";"412022";"6012801670010001";"6822 SHANNON WAY              ";"                         ";"TUMTUM                  ";"WA";"STEVENS";"990340000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5099955040";"";""
"MARIJUANA FARM                               ";"413196";"6033552390010001";"20301 W COULEE HITE RD SITE A ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992248917";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5099539763";"";""
"MARPROD                                      ";"417099";"6033564690010002";"1199 W CUNNINGHAM RD          ";"PARCEL 14                ";"OTHELLO                 ";"WA";"ADAMS";"993440000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"MARPROD                                      ";"417100";"6033564690010003";"1199 WEST CUNNINGHAM RD       ";"PARCEL 17, STE G         ";"OTHELLO                 ";"WA";"ADAMS";"993440000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"8433245119";"";""
"MARROWSTONE SATELLITE                        ";"416993";"6033519980010001";"415 GYBE HO RD STE B          ";"                         ";"NORDLAND                ";"WA";"JEFFERSON";"983589556";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"MARY JANE                                    ";"416459";"6033590320010001";"49 BAILEY LOOP RD             ";"                         ";"GOLDENDALE              ";"WA";"KLICKITAT";"986200000";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5094698226";"";""
"MARY JANECO                                  ";"419820";"6033583520010002";"13533 ODELL RD NE STE B       ";"                         ";"DUVALL                  ";"WA";"KING";"980197323";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"MARYHILL SUNSHINE                            ";"412782";"6035444790010001";"125 MARYHILL HWY              ";"                         ";"GOLDENDALE              ";"WA";"KLICKITAT";"986204604";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"5092503237";"";""
"MAS FARMS                                    ";"414232";"6033727230010001";"19003 SE 416TH ST  STE A      ";"                         ";"ENUMCLAW                ";"WA";"KING";"980229135";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2533352521";"";""
"MASSAEFFECT                                  ";"417404";"6033597860010001";"3631 AIRPORT RD               ";"                         ";"PULLMAN                 ";"WA";"WHITMAN";"991630000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"MAX GREEN                                    ";"416350";"6032777140010002";"2307 E SPRAGUE AVE            ";"                         ";"SPOKANE                 ";"WA";"SPOKANE";"992023932";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5094752335";"";""
"MAYFLOWER PARTNERS                           ";"419456";"6034416240010002";"1721 W VALLEY HWY   #107      ";"#107                     ";"AUBURN                  ";"WA";"KING";"980011658";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4152791780";"";""
"MC2 SUPPLY                                   ";"417131";"6025641760010003";"15642 ROAD 2 SW               ";"STE B                    ";"QUINCY                  ";"WA";"GRANT";"988481300";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"2533802308";"";""
"MEDICINE WOMAN                               ";"413179";"6011262230010003";"1716 SUNNYSIDE BLVD           ";"                         ";"LAKE STEVENS            ";"WA";"SNOHOMISH";"982583122";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4252390108";"";""
"MEDICINE WOMAN/HABITATS NW                   ";"423262";"6011262230010004";"2916 STATE ST STE 101 A       ";"                         ";"EVERETT                 ";"WA";"SNOHOMISH";"982010000";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"MEDIGROW                                     ";"416183";"6034578500010001";"30121 HILLIS RD               ";"                         ";"ARLINGTON               ";"WA";"SNOHOMISH";"982239386";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4253300452";"";""
"MEII                                         ";"416021";"6033745160010001";"4200 BOSTON HARBOR RD NE STE A";"STE A                    ";"OLYMPIA                 ";"WA";"THURSTON";"985062439";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"3608883552";"";""
"MERRYECHO PRODUCTIONS                        ";"416530";"6033786050010001";"28300 137TH AVE SW SUITE B    ";"                         ";"VASHON                  ";"WA";"KING";"980708718";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"4259230416";"";""
"METHOW GROWERS                               ";"412875";"6033481020010001";"298 POORMAN CREEK RD #A       ";"                         ";"TWISP                   ";"WA";"OKANOGAN";"988569735";"MARIJUANA PROCESSOR                ";"PENDING (ISSUED)";"5099971899";"";""
"METHOW HORTICULTURE                          ";"414143";"6033565830010001";"39 PRAIRIE FLATS RD STE A     ";"                         ";"METHOW                  ";"WA";"OKANOGAN";"988349605";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5094493306";"";""
"METHOW VALLEY NURSERY                        ";"418021";"6005117230010004";"28 HORIZON FLATS RD #B        ";"                         ";"WINTHROP                ";"WA";"OKANOGAN";"988628400";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"4252483609";"";""
"MILLENNIUM MARIJUANA                         ";"413432";"6033575960010001";"2870 OCEAN AVE BLDG 7         ";"                         ";"RAYMOND                 ";"WA";"PACIFIC";"985774926";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2069098895";"";""
"MILLER MARIJUANA FARMS                       ";"412753";"6033463910010001";"5735 HOMESTEAD LN             ";"                         ";"ANACORTES               ";"WA";"SKAGIT";"982219567";"MARIJUANA PROCESSOR                ";"CLOSED (PERMANENT)";"          ";"";""
"MILLER MARIJUANA FARMS                       ";"423175";"6033463910010002";"99 MOON DUST RD               ";"                         ";"TONASKET                ";"WA";"OKANOGAN";"988559791";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"2068536702";"";""
"MILLICENT                                    ";"414283";"6020838240010003";"18076 RD 13.5 SW              ";"                         ";"ROYAL CITY              ";"WA";"GRANT";"993579412";"MARIJUANA PROCESSOR                ";"ACTIVE (ISSUED)";"5099333081";"";""
"MINK FARM ORGANICS                           ";"414202";"6033578620010001";"19937 NE 154TH ST             ";"                         ";"WOODINVILLE             ";"WA";"KING";"980775629";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
"MISS FITS LAUGHING STALK                     ";"412729";"6033530140010001";"20 HUMPHREY LN #A             ";"                         ";"REPUBLIC                ";"WA";"FERRY";"991669556";"MARIJUANA PROCESSOR                ";"CLOSED (PERMANENT)";"          ";"";""
"MISTY GREEN, LLC                             ";"416955";"6035060490010001";"195973 HWY 101                ";"                         ";"FORKS                   ";"WA";"CLALLAM";"983319794";"MARIJUANA PROCESSOR                ";"PENDING (NOT ISSUED)";"          ";"";""
